Record_ID,Annual_Rainfall,Rainfall_Category,Fertilizer,Fertilizer_per_Area,Pesticide,Pesticide_per_Area,Year_Group
16094,1515,Medium,238920.6,162.20000000000002,515.55,0.35,2016-2020
16095,1515,Medium,1226556.4,162.2,2646.7,0.35,2016-2020
16096,1515,Medium,515309.4,162.20000000000002,1111.95,0.35,2016-2020
16097,1515,Medium,8880612.2,162.2,19162.85,0.35,2016-2020
16098,1515,Medium,749201.8,162.20000000000002,1616.65,0.35,2016-2020
16099,1515,Medium,532827.0,162.2,1149.75,0.35,2016-2020
16100,1515,Medium,1051704.8,162.20000000000002,2269.4,0.35,2016-2020
16101,1515,Medium,1624595.2,162.2,3505.6,0.35,2016-2020
16102,1515,Medium,233730.2,162.20000000000002,504.35,0.35,2016-2020
16103,1515,Medium,1458340.2,162.2,3146.85,0.35,2016-2020
16104,1515,Medium,1115936.0,162.2,2408.0,0.35,2016-2020
16105,1515,Medium,6297901.6,162.2,13589.8,0.35,2016-2020
16106,1515,Medium,671731511.6,162.20000000000002,1449482.3,0.35,2016-2020
16107,1515,Medium,33737.6,162.2,72.8,0.35,2016-2020
16108,1515,Medium,159442.6,162.20000000000002,344.05,0.35,2016-2020
16109,1515,Medium,2685545.4,162.2,5794.95,0.35,2016-2020
16110,1515,Medium,12446741.4,162.20000000000002,26857.95,0.35,2016-2020
16111,1515,Medium,13229356.4,162.20000000000002,28546.7,0.35,2016-2020
16112,1515,Medium,7017907.4,162.20000000000002,15143.45,0.35,2016-2020
16113,1515,Medium,137383.4,162.2,296.45,0.35,2016-2020
16114,1515,Medium,415394.2,162.20000000000002,896.35,0.35,2016-2020
16115,1515,Medium,2595.2,162.2,5.6,0.35,2016-2020
16116,1515,Medium,223025.0,162.2,481.25,0.35,2016-2020
16117,1515,Medium,12778278.2,162.2,27573.35,0.35,2016-2020
16118,1515,Medium,474435.0,162.2,1023.75,0.35,2016-2020
16119,1515,Medium,16207835.0,162.2,34973.75,0.35,2016-2020
16120,1125,Medium,41255083.4,162.2,89021.45,0.35,2016-2020
16121,1125,Medium,26526188.0,162.2,57239.0,0.35,2016-2020
16122,1125,Medium,36987277.0,162.2,79812.25,0.35,2016-2020
16123,1125,Medium,5904891.0,162.2,12741.75,0.35,2016-2020
16124,1125,Medium,84648449.4,162.20000000000002,182656.95,0.35,2016-2020
16125,1125,Medium,431461083.2,162.2,931019.6,0.35,2016-2020
16126,1125,Medium,735090.4,162.20000000000002,1586.2,0.35,2016-2020
16127,1125,Medium,1600914.0,162.2,3454.5,0.35,2016-2020
16128,1125,Medium,28053138.8,162.20000000000002,60533.9,0.35,2016-2020
16129,1125,Medium,254065538.4,162.20000000000002,548230.2,0.35,2016-2020
16130,1125,Medium,4515972.4,162.20000000000002,9744.7,0.35,2016-2020
16131,1125,Medium,21751668.8,162.20000000000002,46936.4,0.35,2016-2020
16132,1125,Medium,6345101.8,162.2,13691.65,0.35,2016-2020
16133,1125,Medium,5900998.2,162.20000000000002,12733.35,0.35,2016-2020
16134,1125,Medium,50368939.2,162.20000000000002,108687.6,0.35,2016-2020
16135,1125,Medium,15505995.6,162.2,33459.3,0.35,2016-2020
16136,1125,Medium,501198.0,162.2,1081.5,0.35,2016-2020
16137,1125,Medium,10227683.2,162.2,22069.6,0.35,2016-2020
16138,1125,Medium,3856305.0,162.2,8321.25,0.35,2016-2020
16139,1125,Medium,1966837.2,162.2,4244.1,0.35,2016-2020
16140,1125,Medium,3867983.4,162.2,8346.45,0.35,2016-2020
16141,1125,Medium,300718.8,162.2,648.9,0.35,2016-2020
16142,1125,Medium,3299472.4,162.2,7119.7,0.35,2016-2020
16143,1125,Medium,210860.0,162.2,455.0,0.35,2016-2020
16144,1125,Medium,872149.4,162.20000000000002,1881.95,0.35,2016-2020
16145,1125,Medium,19699027.8,162.20000000000002,42507.15,0.35,2016-2020
16146,1125,Medium,1945426.8,162.20000000000002,4197.9,0.35,2016-2020
16147,1125,Medium,31686743.2,162.2,68374.6,0.35,2016-2020
16148,1125,Medium,131279327.4,162.20000000000002,283278.45,0.35,2016-2020
16149,1125,Medium,4798200.4,162.20000000000002,10353.7,0.35,2016-2020
16150,1125,Medium,12993193.2,162.2,28037.1,0.35,2016-2020
16151,1125,Medium,2857964.0,162.2,6167.0,0.35,2016-2020
16152,1125,Medium,1261916.0,162.2,2723.0,0.35,2016-2020
16153,1125,Medium,22002592.2,162.2,47477.85,0.35,2016-2020
16154,1125,Medium,26120525.8,162.20000000000002,56363.65,0.35,2016-2020
16155,1125,Medium,9984221.0,162.2,21544.25,0.35,2016-2020
16156,1125,Medium,18791681.0,162.2,40549.25,0.35,2016-2020
16157,1125,Medium,17218503.2,162.2,37154.6,0.35,2016-2020
16158,1125,Medium,615549.0,162.2,1328.25,0.35,2016-2020
16159,1125,Medium,129298703.2,162.20000000000002,279004.6,0.35,2016-2020
16160,533,Low,341917.6,162.2,737.8,0.35,2016-2020
16161,533,Low,68886340.0,162.2,148645.0,0.35,2016-2020
16162,533,Low,2416780.0,162.2,5215.0,0.35,2016-2020
16163,533,Low,362030.4,162.20000000000002,781.2,0.35,2016-2020
16164,533,Low,370464.8,162.2,799.4,0.35,2016-2020
16165,533,Low,114983580.0,162.2,248115.0,0.35,2016-2020
16166,533,Low,534124.6,162.2,1152.55,0.35,2016-2020
16167,533,Low,14922.4,162.2,32.2,0.35,2016-2020
16168,533,Low,7282780.0,162.2,15715.0,0.35,2016-2020
16169,533,Low,566078.0,162.2,1221.5,0.35,2016-2020
16170,533,Low,34703825.4,162.2,74884.95,0.35,2016-2020
16171,533,Low,46875.8,162.20000000000002,101.15,0.35,2016-2020
16172,533,Low,6536660.0,162.2,14105.0,0.35,2016-2020
16173,533,Low,956980.0,162.2,2065.0,0.35,2016-2020
16174,533,Low,204372.0,162.2,441.0,0.35,2016-2020
16175,533,Low,5019603.4,162.20000000000002,10831.45,0.35,2016-2020
16176,533,Low,16382.2,162.20000000000002,35.35,0.35,2016-2020
16177,533,Low,5192022.0,162.2,11203.5,0.35,2016-2020
16178,533,Low,2528049.2,162.20000000000002,5455.1,0.35,2016-2020
16179,533,Low,671832.4,162.20000000000002,1449.7,0.35,2016-2020
16180,533,Low,5634503.6,162.2,12158.3,0.35,2016-2020
16181,533,Low,98374300.0,162.2,212275.0,0.35,2016-2020
16182,533,Low,234703400.0,162.2,506450.0,0.35,2016-2020
16183,533,Low,251572.2,162.20000000000002,542.85,0.35,2016-2020
16184,533,Low,17663580.0,162.2,38115.0,0.35,2016-2020
16185,533,Low,1531168.0,162.2,3304.0,0.35,2016-2020
16186,533,Low,149386.2,162.20000000000002,322.35,0.35,2016-2020
16187,533,Low,206967.2,162.20000000000002,446.6,0.35,2016-2020
16188,533,Low,414112820.0,162.2,893585.0,0.35,2016-2020
16189,533,Low,486600.0,162.2,1050.0,0.35,2016-2020
16190,1052,Medium,7947.8,162.20000000000002,17.15,0.35,2016-2020
16191,1052,Medium,14273.6,162.20000000000002,30.8,0.35,2016-2020
16192,1052,Medium,3301743.2,162.20000000000002,7124.6,0.35,2016-2020
16193,1052,Medium,20761.6,162.2,44.8,0.35,2016-2020
16194,1052,Medium,4055.0,162.2,8.75,0.35,2016-2020
16195,1052,Medium,93751.6,162.20000000000002,202.3,0.35,2016-2020
16196,1052,Medium,583271.2,162.2,1258.6,0.35,2016-2020
16197,1052,Medium,360570.6,162.2,778.05,0.35,2016-2020
16198,1052,Medium,62284.8,162.20000000000002,134.4,0.35,2016-2020
16199,1052,Medium,6812.4,162.2,14.7,0.35,2016-2020
16200,1052,Medium,262439.6,162.2,566.3,0.35,2016-2020
16201,1052,Medium,131544.2,162.20000000000002,283.85,0.35,2016-2020
16202,1052,Medium,46515716.0,162.2,100373.0,0.35,2016-2020
16203,1052,Medium,78504.8,162.20000000000002,169.4,0.35,2016-2020
16204,1052,Medium,17517.6,162.2,37.8,0.35,2016-2020
16205,1052,Medium,2595.2,162.2,5.6,0.35,2016-2020
16206,1052,Medium,103808.0,162.2,224.0,0.35,2016-2020
16207,1052,Medium,1472451.6,162.20000000000002,3177.3,0.35,2016-2020
16208,1052,Medium,1065329.6,162.20000000000002,2298.8,0.35,2016-2020
16209,1052,Medium,413610.0,162.2,892.5,0.35,2016-2020
16210,1052,Medium,470380.0,162.2,1015.0,0.35,2016-2020
16211,1052,Medium,1140103.8,162.20000000000002,2460.15,0.35,2016-2020
16212,1052,Medium,278984.0,162.2,602.0,0.35,2016-2020
16213,1052,Medium,1384052.6,162.20000000000002,2986.55,0.35,2016-2020
16214,1052,Medium,11647582.0,162.2,25133.5,0.35,2016-2020
16215,1052,Medium,1297.6,162.2,2.8,0.35,2016-2020
16216,1052,Medium,53039.4,162.20000000000002,114.45,0.35,2016-2020
16217,1052,Medium,812946.4,162.20000000000002,1754.2,0.35,2016-2020
16218,1052,Medium,89858.8,162.20000000000002,193.9,0.35,2016-2020
16219,1052,Medium,257087.0,162.2,554.75,0.35,2016-2020
16220,1052,Medium,44442.8,162.20000000000002,95.9,0.35,2016-2020
16221,1052,Medium,1135562.2,162.2,2450.35,0.35,2016-2020
16222,1052,Medium,51742124.4,162.2,111650.7,0.35,2016-2020
16223,1222,Medium,37474688.0,162.2,80864.0,0.35,2016-2020
16224,1222,Medium,21086.0,162.2,45.5,0.35,2016-2020
16225,1222,Medium,6650.2,162.2,14.35,0.35,2016-2020
16226,1222,Medium,30764960.6,162.20000000000002,66385.55,0.35,2016-2020
16227,1222,Medium,4877678.4,162.20000000000002,10525.2,0.35,2016-2020
16228,1222,Medium,2765996.6,162.20000000000002,5968.55,0.35,2016-2020
16229,1222,Medium,331861.2,162.20000000000002,716.1,0.35,2016-2020
16230,1222,Medium,6450369.6,162.2,13918.8,0.35,2016-2020
16231,1222,Medium,41384519.0,162.2,89300.75,0.35,2016-2020
16232,1222,Medium,964116.8,162.20000000000002,2080.4,0.35,2016-2020
16233,1222,Medium,9287896.4,162.20000000000002,20041.7,0.35,2016-2020
16234,1222,Medium,4925203.0,162.2,10627.75,0.35,2016-2020
16235,1222,Medium,769314.6,162.2,1660.05,0.35,2016-2020
16236,1222,Medium,2351413.4,162.2,5073.95,0.35,2016-2020
16237,1222,Medium,3992066.4,162.2,8614.2,0.35,2016-2020
16238,1222,Medium,8047390.8,162.2,17364.9,0.35,2016-2020
16239,1222,Medium,2275179.4,162.2,4909.45,0.35,2016-2020
16240,1222,Medium,38417556.6,162.20000000000002,82898.55,0.35,2016-2020
16241,1222,Medium,247696106.6,162.2,534486.05,0.35,2016-2020
16242,1222,Medium,125705.0,162.2,271.25,0.35,2016-2020
16243,1222,Medium,2373634.8,162.2,5121.9,0.35,2016-2020
16244,1222,Medium,989257.8,162.20000000000002,2134.65,0.35,2016-2020
16245,1222,Medium,58067.6,162.2,125.3,0.35,2016-2020
16246,1222,Medium,114351.0,162.2,246.75,0.35,2016-2020
16247,1222,Medium,20870111.8,162.20000000000002,45034.15,0.35,2016-2020
16248,1222,Medium,26575983.4,162.2,57346.45,0.35,2016-2020
16249,1102,Medium,34508861.0,162.2,74464.25,0.35,2016-2020
16250,1102,Medium,53052376.0,162.2,114478.0,0.35,2016-2020
16251,1102,Medium,4305013.458,162.2,9289.4865,0.35,2016-2020
16252,1102,Medium,4700231.6,162.2,10142.3,0.35,2016-2020
16253,1102,Medium,227566.6,162.20000000000002,491.05,0.35,2016-2020
16254,1102,Medium,45412756.0,162.2,97993.0,0.35,2016-2020
16255,1102,Medium,73779751.8,162.2,159204.15,0.35,2016-2020
16256,1102,Medium,14247474.45,162.2000000455379,30743.6255,0.35,2016-2020
16257,1102,Medium,28897002.14,162.19999998877392,62354.8135,0.35,2016-2020
16258,1102,Medium,4049129.982,162.2,8737.3335,0.35,2016-2020
16259,1102,Medium,503360126.0,162.2,1086165.5,0.35,2016-2020
16260,1102,Medium,34986053.4,162.2,75493.95,0.35,2016-2020
16261,1102,Medium,300394.4,162.20000000000002,648.2,0.35,2016-2020
16262,1102,Medium,12109041.0,162.2,26129.25,0.35,2016-2020
16263,1102,Medium,66339.8,162.20000000000002,143.15,0.35,2016-2020
16264,1102,Medium,6122239.0,162.2,13210.75,0.35,2016-2020
16265,1102,Medium,203827819.0,162.2,439825.75,0.35,2016-2020
16266,1102,Medium,68220184.6,162.2,147207.55,0.35,2016-2020
16267,1102,Medium,4703.8,162.20000000000002,10.15,0.35,2016-2020
16268,1102,Medium,15456849.0,162.2,33353.25,0.35,2016-2020
16269,1102,Medium,65853.2,162.2,142.1,0.35,2016-2020
16270,1102,Medium,2867858.2,162.20000000000002,6188.35,0.35,2016-2020
16271,1102,Medium,24304607.59,162.2,52445.2075,0.35,2016-2020
16272,1102,Medium,3498978.4,162.2,7550.2,0.35,2016-2020
16273,1102,Medium,10493691.2,162.2,22643.6,0.35,2016-2020
16274,1102,Medium,23638460.3,162.20000000000002,51007.775,0.35,2016-2020
16275,1102,Medium,114746281.4,162.20000000000002,247602.95,0.35,2016-2020
16276,1102,Medium,453190044.0,162.2,977907.0,0.35,2016-2020
16277,1102,Medium,2108.6,162.2,4.55,0.35,2016-2020
16278,1102,Medium,40192024.6,162.20000000000002,86727.55,0.35,2016-2020
16279,1102,Medium,13315646.8,162.20000000000002,28732.9,0.35,2016-2020
16280,1102,Medium,878943633.6,162.20000000000002,1896610.8,0.35,2016-2020
16281,1102,Medium,17501704.4,162.2,37765.7,0.35,2016-2020
16282,1102,Medium,859290.184,162.2,1854.202,0.35,2016-2020
16283,1102,Medium,2216605.736,162.20000000000002,4783.058,0.35,2016-2020
16284,1102,Medium,395264855.6,162.20000000000002,852914.3,0.35,2016-2020
16285,1102,Medium,686754.8,162.20000000000002,1481.9,0.35,2016-2020
16286,1102,Medium,1252435248.0,162.20000002590157,2702542.15,0.35,2016-2020
16287,1387,Medium,204584319.8,162.20000000000002,441458.15,0.35,2016-2020
16288,1387,Medium,98875076.28,162.2,213355.59,0.35,2016-2020
16289,1387,Medium,2033014.8,162.20000000000002,4386.9,0.35,2016-2020
16290,1387,Medium,684279303.6,162.20000000000002,1476558.3,0.35,2016-2020
16291,1387,Medium,274802484.0,162.2,592977.0,0.35,2016-2020
16292,1387,Medium,35251899.2,162.20000000000002,76067.6,0.35,2016-2020
16293,1387,Medium,4353285.8,162.2,9393.65,0.35,2016-2020
16294,1387,Medium,86015633.2,162.20000000000002,185607.1,0.35,2016-2020
16295,1387,Medium,309632825.4,162.2,668134.95,0.35,2016-2020
16296,1387,Medium,1137670.8,162.20000000000002,2454.9,0.35,2016-2020
16297,1387,Medium,114831598.6,162.2,247787.05,0.35,2016-2020
16298,1387,Medium,32668539.8,162.20000000000002,70493.15,0.35,2016-2020
16299,1387,Medium,2779297.0,162.2,5997.25,0.35,2016-2020
16300,1387,Medium,78026147.8,162.2,168367.15,0.35,2016-2020
16301,1387,Medium,1772683.8,162.20000000000002,3825.15,0.35,2016-2020
16302,1387,Medium,17790096.0,162.2,38388.0,0.35,2016-2020
16303,1387,Medium,7565332.4,162.20000000000002,16324.7,0.35,2016-2020
16304,1387,Medium,2115574.6,162.20000000000002,4565.05,0.35,2016-2020
16305,1387,Medium,2011604.4,162.2,4340.7,0.35,2016-2020
16306,1387,Medium,14154220.8,162.20000000000002,30542.4,0.35,2016-2020
16307,1387,Medium,329266.0,162.2,710.5,0.35,2016-2020
16308,1387,Medium,13024173.4,162.20000000000002,28103.95,0.35,2016-2020
16309,1387,Medium,930703.6,162.2,2008.3,0.35,2016-2020
16310,1387,Medium,229909579.0,162.2,496105.75,0.35,2016-2020
16311,1387,Medium,7711150.2,162.20000000000002,16639.35,0.35,2016-2020
16312,1387,Medium,4074788.4,162.2,8792.7,0.35,2016-2020
16313,1387,Medium,5990370.4,162.20000000000002,12926.2,0.35,2016-2020
16314,1387,Medium,141925.0,162.2,306.25,0.35,2016-2020
16315,1387,Medium,224647.0,162.2,484.75,0.35,2016-2020
16316,1387,Medium,660993222.8,162.2,1426310.9,0.35,2016-2020
16317,1387,Medium,188611999.2,162.2,406992.6,0.35,2016-2020
16318,1387,Medium,2599417.2,162.20000000000002,5609.1,0.35,2016-2020
16319,1387,Medium,46227.0,162.2,99.75,0.35,2016-2020
16320,1387,Medium,74612.0,162.2,161.0,0.35,2016-2020
16321,1387,Medium,59464790.8,162.2,128314.9,0.35,2016-2020
16322,1387,Medium,135343451.1,162.19999994007836,292048.1375,0.35,2016-2020
16323,1387,Medium,13462.6,162.20000000000002,29.05,0.35,2016-2020
16324,1196,Medium,86614.8,162.20000000000002,186.9,0.35,2016-2020
16325,1196,Medium,1067924.8,162.20000000000002,2304.4,0.35,2016-2020
16326,1196,Medium,156360.8,162.2,337.4,0.35,2016-2020
16327,1196,Medium,85155.0,162.2,183.75,0.35,2016-2020
16328,1196,Medium,890964.6,162.2,1922.55,0.35,2016-2020
16329,1196,Medium,137707.8,162.2,297.15,0.35,2016-2020
16330,1196,Medium,521635.2,162.20000000000002,1125.6,0.35,2016-2020
16331,1196,Medium,3107752.0,162.2,6706.0,0.35,2016-2020
16332,1196,Medium,1171084.0,162.2,2527.0,0.35,2016-2020
16333,1196,Medium,122947.6,162.20000000000002,265.3,0.35,2016-2020
16334,1196,Medium,73963.2,162.2,159.6,0.35,2016-2020
16335,1196,Medium,1021535.6,162.2,2204.3,0.35,2016-2020
16336,1196,Medium,240704.8,162.2,519.4,0.35,2016-2020
16337,1196,Medium,2975559.0,162.2,6420.75,0.35,2016-2020
16338,1196,Medium,2522210.0,162.2,5442.5,0.35,2016-2020
16339,1196,Medium,4789766.0,162.2,10335.5,0.35,2016-2020
16340,1196,Medium,37873700.0,162.2,81725.0,0.35,2016-2020
16341,1196,Medium,795428.8,162.20000000000002,1716.4,0.35,2016-2020
16342,1196,Medium,883990.0,162.2,1907.5,0.35,2016-2020
16343,1196,Medium,406148.8,162.2,876.4,0.35,2016-2020
16344,1196,Medium,222538.4,162.2,480.2,0.35,2016-2020
16345,1196,Medium,371438.0,162.2,801.5,0.35,2016-2020
16346,1665,Medium,45902.6,162.2,99.05,0.35,2016-2020
16347,1665,Medium,7461.2,162.2,16.1,0.35,2016-2020
16348,1665,Medium,6974.6,162.20000000000002,15.05,0.35,2016-2020
16349,1665,Medium,170796.6,162.20000000000002,368.55,0.35,2016-2020
16350,1665,Medium,15571.2,162.20000000000002,33.6,0.35,2016-2020
16351,1665,Medium,929892.6,162.2,2006.55,0.35,2016-2020
16352,1665,Medium,69746.0,162.2,150.5,0.35,2016-2020
16353,1665,Medium,3081.8,162.20000000000002,6.65,0.35,2016-2020
16354,1665,Medium,239245.0,162.2,516.25,0.35,2016-2020
16355,1665,Medium,116135.2,162.2,250.6,0.35,2016-2020
16356,1665,Medium,9894.2,162.20000000000002,21.35,0.35,2016-2020
16357,1665,Medium,11840.6,162.20000000000002,25.55,0.35,2016-2020
16358,1665,Medium,4055.0,162.2,8.75,0.35,2016-2020
16359,1665,Medium,81748.8,162.20000000000002,176.4,0.35,2016-2020
16360,1665,Medium,3074825.4,162.2,6634.95,0.35,2016-2020
16361,1665,Medium,2616772.6,162.20000000000002,5646.55,0.35,2016-2020
16362,1665,Medium,74612.0,162.2,161.0,0.35,2016-2020
16363,1665,Medium,124894.0,162.2,269.5,0.35,2016-2020
16364,1665,Medium,164146.4,162.2,354.2,0.35,2016-2020
16365,1665,Medium,237136.4,162.2,511.7,0.35,2016-2020
16366,1665,Medium,24978.8,162.2,53.9,0.35,2016-2020
16367,1665,Medium,55148.0,162.2,119.0,0.35,2016-2020
16368,1372,Medium,520662.0,162.2,1123.5,0.35,2016-2020
16369,1372,Medium,115162.0,162.2,248.5,0.35,2016-2020
16370,1372,Medium,90832.0,162.2,196.0,0.35,2016-2020
16371,1372,Medium,58392.0,162.2,126.0,0.35,2016-2020
16372,1372,Medium,21086.0,162.2,45.5,0.35,2016-2020
16373,1372,Medium,89210.0,162.2,192.5,0.35,2016-2020
16374,1372,Medium,642312.0,162.2,1386.0,0.35,2016-2020
16375,1372,Medium,123272.0,162.2,266.0,0.35,2016-2020
16376,1372,Medium,163822.0,162.2,353.5,0.35,2016-2020
16377,1372,Medium,87588.0,162.2,189.0,0.35,2016-2020
16378,1372,Medium,45416.0,162.2,98.0,0.35,2016-2020
16379,1372,Medium,499576.0,162.2,1078.0,0.35,2016-2020
16380,1372,Medium,948870.0,162.2,2047.5,0.35,2016-2020
16381,1372,Medium,10333762.0,162.2,22298.5,0.35,2016-2020
16382,1372,Medium,869392.0,162.2,1876.0,0.35,2016-2020
16383,1372,Medium,353596.0,162.2,763.0,0.35,2016-2020
16384,1372,Medium,313046.0,162.2,675.5,0.35,2016-2020
16385,1372,Medium,77856.0,162.2,168.0,0.35,2016-2020
16386,1372,Medium,5360710.0,162.2,11567.5,0.35,2016-2020
16387,1372,Medium,5780808.0,162.2,12474.0,0.35,2016-2020
16388,1372,Medium,1748516.0,162.2,3773.0,0.35,2016-2020
16389,1372,Medium,205994.0,162.2,444.5,0.35,2016-2020
16390,1372,Medium,72990.0,162.2,157.5,0.35,2016-2020
16391,1372,Medium,1803664.0,162.2,3892.0,0.35,2016-2020
16392,1372,Medium,374682.0,162.2,808.5,0.35,2016-2020
16393,1372,Medium,1179194.0,162.2,2544.5,0.35,2016-2020
16394,1372,Medium,1219744.0,162.2,2632.0,0.35,2016-2020
16395,1372,Medium,56770.0,162.2,122.5,0.35,2016-2020
16396,1372,Medium,4455634.0,162.2,9614.5,0.35,2016-2020
16397,1372,Medium,33898178.0,162.2,73146.5,0.35,2016-2020
16398,1372,Medium,885612.0,162.2,1911.0,0.35,2016-2020
16399,1372,Medium,600140.0,162.2,1295.0,0.35,2016-2020
16400,1372,Medium,1430604.0,162.2,3087.0,0.35,2016-2020
16401,1372,Medium,4072842.0,162.2,8788.5,0.35,2016-2020
16402,1372,Medium,720168.0,162.2,1554.0,0.35,2016-2020
16403,1372,Medium,58392.0,162.2,126.0,0.35,2016-2020
16404,1372,Medium,376304.0,162.2,812.0,0.35,2016-2020
16405,1372,Medium,298448.0,162.2,644.0,0.35,2016-2020
16406,1372,Medium,424964.0,162.2,917.0,0.35,2016-2020
16407,1372,Medium,134626.0,162.2,290.5,0.35,2016-2020
16408,1372,Medium,554724.0,162.2,1197.0,0.35,2016-2020
16409,1372,Medium,407122.0,162.2,878.5,0.35,2016-2020
16410,585,Low,373060.0,162.2,805.0,0.35,2016-2020
16411,585,Low,178420.0,162.2,385.0,0.35,2016-2020
16412,585,Low,1102960.0,162.2,2380.0,0.35,2016-2020
16413,585,Low,43453380.0,162.2,93765.0,0.35,2016-2020
16414,585,Low,308180.0,162.2,665.0,0.35,2016-2020
16415,585,Low,210860.0,162.2,455.0,0.35,2016-2020
16416,585,Low,3308880.0,162.2,7140.0,0.35,2016-2020
16417,585,Low,17712240.0,162.2,38220.0,0.35,2016-2020
16418,585,Low,113540.0,162.2,245.0,0.35,2016-2020
16419,585,Low,519040.0,162.2,1120.0,0.35,2016-2020
16420,585,Low,2643860.0,162.2,5705.0,0.35,2016-2020
16421,585,Low,551480.0,162.2,1190.0,0.35,2016-2020
16422,585,Low,4947100.0,162.2,10675.0,0.35,2016-2020
16423,585,Low,503306600.0,162.2,1086050.0,0.35,2016-2020
16424,585,Low,470380.0,162.2,1015.0,0.35,2016-2020
16425,585,Low,15409000.0,162.2,33250.0,0.35,2016-2020
16426,585,Low,811000.0,162.2,1750.0,0.35,2016-2020
16427,585,Low,324400.0,162.2,700.0,0.35,2016-2020
16428,585,Low,570944000.0,162.2,1232000.0,0.35,2016-2020
16429,1350,Medium,47971136.6,162.20000000000002,103513.55,0.35,2016-2020
16430,1350,Medium,58392.0,162.2,126.0,0.35,2016-2020
16431,1350,Medium,84181.8,162.20000000000002,181.65,0.35,2016-2020
16432,1350,Medium,1209849.8,162.20000000000002,2610.65,0.35,2016-2020
16433,1350,Medium,246219.6,162.20000000000002,531.3,0.35,2016-2020
16434,1350,Medium,244759.8,162.2,528.15,0.35,2016-2020
16435,1350,Medium,3161115.8,162.2,6821.15,0.35,2016-2020
16436,1350,Medium,75098.6,162.20000000000002,162.05,0.35,2016-2020
16437,1350,Medium,1135.4,162.20000000000002,2.45,0.35,2016-2020
16438,1350,Medium,163011.0,162.2,351.75,0.35,2016-2020
16439,1350,Medium,298405017.0,162.2,643907.25,0.35,2016-2020
16440,1350,Medium,212482.0,162.2,458.5,0.35,2016-2020
16441,1350,Medium,636635.0,162.2,1373.75,0.35,2016-2020
16442,1350,Medium,12093469.8,162.20000000000002,26095.65,0.35,2016-2020
16443,1350,Medium,1291436.4,162.2,2786.7,0.35,2016-2020
16444,1350,Medium,13949.2,162.20000000000002,30.1,0.35,2016-2020
